INFO:root:=================================
INFO:root:0: ABF2_col_v3a
INFO:root:[1/1000]: train_auc: 78.59, train_loss: 0.6748, test_auc: 92.67, test_loss: 0.6456
INFO:root:[23/1000]: train_auc: 99.61, train_loss: 0.0525, test_auc: 98.86, test_loss: 0.1061
INFO:root:[24/1000]: train_auc: 99.65, train_loss: 0.0510, test_auc: 98.86, test_loss: 0.1055
INFO:root:exec time: 21 s, best_auc: 98.89
INFO:root:=================================
INFO:root:35: WRKY28_col_a
INFO:root:[1/1000]: train_auc: 89.45, train_loss: 0.4858, test_auc: 93.56, test_loss: 0.3158
INFO:root:[2/1000]: train_auc: 93.98, train_loss: 0.3021, test_auc: 95.14, test_loss: 0.2724
INFO:root:[3/1000]: train_auc: 95.97, train_loss: 0.2380, test_auc: 97.04, test_loss: 0.2020
INFO:root:[4/1000]: train_auc: 97.22, train_loss: 0.1779, test_auc: 97.58, test_loss: 0.1577
INFO:root:[5/1000]: train_auc: 97.60, train_loss: 0.1517, test_auc: 97.69, test_loss: 0.1439
INFO:root:[6/1000]: train_auc: 97.87, train_loss: 0.1393, test_auc: 97.77, test_loss: 0.1387
INFO:root:[7/1000]: train_auc: 98.05, train_loss: 0.1322, test_auc: 97.79, test_loss: 0.1341
INFO:root:[8/1000]: train_auc: 98.20, train_loss: 0.1274, test_auc: 97.83, test_loss: 0.1319
INFO:root:[9/1000]: train_auc: 98.32, train_loss: 0.1229, test_auc: 97.83, test_loss: 0.1309
INFO:root:[10/1000]: train_auc: 98.42, train_loss: 0.1197, test_auc: 97.84, test_loss: 0.1310
INFO:root:[11/1000]: train_auc: 98.50, train_loss: 0.1161, test_auc: 97.87, test_loss: 0.1291
INFO:root:[12/1000]: train_auc: 98.57, train_loss: 0.1136, test_auc: 97.87, test_loss: 0.1283
INFO:root:[13/1000]: train_auc: 98.66, train_loss: 0.1107, test_auc: 97.88, test_loss: 0.1283
INFO:root:[14/1000]: train_auc: 98.74, train_loss: 0.1074, test_auc: 97.90, test_loss: 0.1306
INFO:root:[15/1000]: train_auc: 98.81, train_loss: 0.1050, test_auc: 97.89, test_loss: 0.1295
INFO:root:[16/1000]: train_auc: 98.88, train_loss: 0.1025, test_auc: 97.92, test_loss: 0.1292
INFO:root:[17/1000]: train_auc: 98.96, train_loss: 0.0996, test_auc: 97.93, test_loss: 0.1293
INFO:root:[18/1000]: train_auc: 99.02, train_loss: 0.0967, test_auc: 97.94, test_loss: 0.1323
INFO:root:[19/1000]: train_auc: 99.05, train_loss: 0.0954, test_auc: 97.93, test_loss: 0.1347
INFO:root:[20/1000]: train_auc: 99.15, train_loss: 0.0914, test_auc: 97.95, test_loss: 0.1317
INFO:root:[21/1000]: train_auc: 99.22, train_loss: 0.0881, test_auc: 97.95, test_loss: 0.1335
INFO:root:[22/1000]: train_auc: 99.28, train_loss: 0.0855, test_auc: 97.95, test_loss: 0.1344
INFO:root:[23/1000]: train_auc: 99.34, train_loss: 0.0825, test_auc: 97.98, test_loss: 0.1354
INFO:root:[24/1000]: train_auc: 99.39, train_loss: 0.0799, test_auc: 97.96, test_loss: 0.1424
INFO:root:[25/1000]: train_auc: 99.45, train_loss: 0.0770, test_auc: 97.95, test_loss: 0.1409
INFO:root:[26/1000]: train_auc: 99.49, train_loss: 0.0744, test_auc: 97.95, test_loss: 0.1417
INFO:root:[27/1000]: train_auc: 99.55, train_loss: 0.0713, test_auc: 97.96, test_loss: 0.1436
INFO:root:[28/1000]: train_auc: 99.59, train_loss: 0.0691, test_auc: 97.91, test_loss: 0.1468
INFO:root:exec time: 67 s, best_auc: 97.98
INFO:root:=================================
INFO:root:36: WRKY29_col_a
INFO:root:[1/1000]: train_auc: 80.59, train_loss: 0.6717, test_auc: 90.91, test_loss: 0.6393
INFO:root:[2/1000]: train_auc: 92.51, train_loss: 0.5750, test_auc: 93.21, test_loss: 0.4965
INFO:root:[3/1000]: train_auc: 93.68, train_loss: 0.4115, test_auc: 93.97, test_loss: 0.3472
INFO:root:[4/1000]: train_auc: 94.52, train_loss: 0.3113, test_auc: 94.31, test_loss: 0.3021
INFO:root:[5/1000]: train_auc: 94.91, train_loss: 0.2841, test_auc: 94.59, test_loss: 0.2902
INFO:root:[6/1000]: train_auc: 95.27, train_loss: 0.2706, test_auc: 94.82, test_loss: 0.2844
INFO:root:[7/1000]: train_auc: 95.61, train_loss: 0.2585, test_auc: 95.09, test_loss: 0.2697
INFO:root:[8/1000]: train_auc: 95.99, train_loss: 0.2452, test_auc: 95.47, test_loss: 0.2571
INFO:root:[9/1000]: train_auc: 96.42, train_loss: 0.2302, test_auc: 95.87, test_loss: 0.2458
INFO:root:[10/1000]: train_auc: 96.81, train_loss: 0.2151, test_auc: 96.27, test_loss: 0.2284
INFO:root:[11/1000]: train_auc: 97.29, train_loss: 0.1968, test_auc: 96.68, test_loss: 0.2145
INFO:root:[12/1000]: train_auc: 97.68, train_loss: 0.1792, test_auc: 97.04, test_loss: 0.1976
INFO:root:[13/1000]: train_auc: 97.98, train_loss: 0.1628, test_auc: 97.34, test_loss: 0.1870
INFO:root:[14/1000]: train_auc: 98.23, train_loss: 0.1480, test_auc: 97.54, test_loss: 0.1712
INFO:root:[15/1000]: train_auc: 98.43, train_loss: 0.1349, test_auc: 97.68, test_loss: 0.1634
INFO:root:[16/1000]: train_auc: 98.59, train_loss: 0.1248, test_auc: 97.78, test_loss: 0.1542
INFO:root:[17/1000]: train_auc: 98.73, train_loss: 0.1157, test_auc: 97.83, test_loss: 0.1490
INFO:root:[18/1000]: train_auc: 98.84, train_loss: 0.1087, test_auc: 97.87, test_loss: 0.1455
INFO:root:[19/1000]: train_auc: 98.96, train_loss: 0.1029, test_auc: 97.91, test_loss: 0.1412
INFO:root:[20/1000]: train_auc: 99.06, train_loss: 0.0976, test_auc: 97.91, test_loss: 0.1404
INFO:root:[21/1000]: train_auc: 99.19, train_loss: 0.0923, test_auc: 97.94, test_loss: 0.1373
INFO:root:[22/1000]: train_auc: 99.27, train_loss: 0.0884, test_auc: 97.94, test_loss: 0.1365
INFO:root:[23/1000]: train_auc: 99.34, train_loss: 0.0843, test_auc: 97.94, test_loss: 0.1369
INFO:root:[24/1000]: train_auc: 99.41, train_loss: 0.0800, test_auc: 97.95, test_loss: 0.1360
INFO:root:[25/1000]: train_auc: 99.48, train_loss: 0.0773, test_auc: 97.95, test_loss: 0.1375
INFO:root:[26/1000]: train_auc: 99.53, train_loss: 0.0735, test_auc: 97.96, test_loss: 0.1350
INFO:root:[27/1000]: train_auc: 99.61, train_loss: 0.0692, test_auc: 97.95, test_loss: 0.1354
INFO:root:[28/1000]: train_auc: 99.64, train_loss: 0.0662, test_auc: 97.95, test_loss: 0.1357
INFO:root:[29/1000]: train_auc: 99.70, train_loss: 0.0625, test_auc: 97.96, test_loss: 0.1364
INFO:root:[30/1000]: train_auc: 99.72, train_loss: 0.0605, test_auc: 97.97, test_loss: 0.1370
INFO:root:[31/1000]: train_auc: 99.77, train_loss: 0.0569, test_auc: 97.97, test_loss: 0.1366
INFO:root:[32/1000]: train_auc: 99.80, train_loss: 0.0533, test_auc: 97.95, test_loss: 0.1374
INFO:root:[33/1000]: train_auc: 99.83, train_loss: 0.0503, test_auc: 97.96, test_loss: 0.1382
INFO:root:[34/1000]: train_auc: 99.85, train_loss: 0.0474, test_auc: 97.94, test_loss: 0.1406
INFO:root:[35/1000]: train_auc: 99.87, train_loss: 0.0448, test_auc: 97.95, test_loss: 0.1415
INFO:root:exec time: 28 s, best_auc: 97.97
INFO:root:=================================
INFO:root:37: WRKY30_colamp_a
INFO:root:[1/1000]: train_auc: 89.27, train_loss: 0.6334, test_auc: 95.33, test_loss: 0.5306
INFO:root:[2/1000]: train_auc: 96.03, train_loss: 0.3768, test_auc: 96.89, test_loss: 0.2524
INFO:root:[3/1000]: train_auc: 97.27, train_loss: 0.2091, test_auc: 97.34, test_loss: 0.1925
INFO:root:[4/1000]: train_auc: 97.74, train_loss: 0.1729, test_auc: 97.68, test_loss: 0.1704
INFO:root:[5/1000]: train_auc: 98.12, train_loss: 0.1507, test_auc: 98.04, test_loss: 0.1528
INFO:root:[6/1000]: train_auc: 98.49, train_loss: 0.1325, test_auc: 98.38, test_loss: 0.1374
INFO:root:[7/1000]: train_auc: 98.81, train_loss: 0.1139, test_auc: 98.66, test_loss: 0.1223
INFO:root:[8/1000]: train_auc: 99.03, train_loss: 0.0992, test_auc: 98.81, test_loss: 0.1100
INFO:root:[9/1000]: train_auc: 99.17, train_loss: 0.0873, test_auc: 98.89, test_loss: 0.1009
INFO:root:[10/1000]: train_auc: 99.26, train_loss: 0.0771, test_auc: 98.93, test_loss: 0.0941
INFO:root:[11/1000]: train_auc: 99.32, train_loss: 0.0699, test_auc: 98.95, test_loss: 0.0891
INFO:root:[12/1000]: train_auc: 99.37, train_loss: 0.0660, test_auc: 98.96, test_loss: 0.0851
INFO:root:[13/1000]: train_auc: 99.42, train_loss: 0.0620, test_auc: 98.96, test_loss: 0.0824
INFO:root:[14/1000]: train_auc: 99.48, train_loss: 0.0579, test_auc: 98.97, test_loss: 0.0808
INFO:root:[15/1000]: train_auc: 99.52, train_loss: 0.0543, test_auc: 98.97, test_loss: 0.0798
INFO:root:[16/1000]: train_auc: 99.56, train_loss: 0.0529, test_auc: 98.97, test_loss: 0.0782
INFO:root:[17/1000]: train_auc: 99.61, train_loss: 0.0509, test_auc: 98.97, test_loss: 0.0777
INFO:root:[18/1000]: train_auc: 99.65, train_loss: 0.0469, test_auc: 98.97, test_loss: 0.0765
INFO:root:[19/1000]: train_auc: 99.68, train_loss: 0.0462, test_auc: 98.97, test_loss: 0.0763
INFO:root:[20/1000]: train_auc: 99.71, train_loss: 0.0431, test_auc: 98.97, test_loss: 0.0764
INFO:root:exec time: 24 s, best_auc: 98.97
INFO:root:=================================
INFO:root:38: WRKY31_colamp_a
INFO:root:[1/1000]: train_auc: 85.47, train_loss: 0.6548, test_auc: 93.67, test_loss: 0.5920
INFO:root:[2/1000]: train_auc: 93.90, train_loss: 0.4876, test_auc: 95.64, test_loss: 0.3599
INFO:root:[3/1000]: train_auc: 95.53, train_loss: 0.3000, test_auc: 96.36, test_loss: 0.2447
INFO:root:[4/1000]: train_auc: 96.06, train_loss: 0.2445, test_auc: 96.60, test_loss: 0.2183
INFO:root:[5/1000]: train_auc: 96.35, train_loss: 0.2247, test_auc: 96.77, test_loss: 0.2080
INFO:root:[6/1000]: train_auc: 96.55, train_loss: 0.2125, test_auc: 96.94, test_loss: 0.1970
INFO:root:[7/1000]: train_auc: 96.77, train_loss: 0.2038, test_auc: 97.13, test_loss: 0.1878
INFO:root:[8/1000]: train_auc: 97.01, train_loss: 0.1929, test_auc: 97.36, test_loss: 0.1782
INFO:root:[9/1000]: train_auc: 97.26, train_loss: 0.1787, test_auc: 97.58, test_loss: 0.1679
INFO:root:[10/1000]: train_auc: 97.51, train_loss: 0.1678, test_auc: 97.78, test_loss: 0.1585
INFO:root:[11/1000]: train_auc: 97.73, train_loss: 0.1570, test_auc: 97.96, test_loss: 0.1478
INFO:root:[12/1000]: train_auc: 97.91, train_loss: 0.1470, test_auc: 98.10, test_loss: 0.1403
INFO:root:[13/1000]: train_auc: 98.12, train_loss: 0.1364, test_auc: 98.20, test_loss: 0.1327
INFO:root:[14/1000]: train_auc: 98.27, train_loss: 0.1272, test_auc: 98.28, test_loss: 0.1267
INFO:root:[15/1000]: train_auc: 98.42, train_loss: 0.1200, test_auc: 98.33, test_loss: 0.1222
INFO:root:[16/1000]: train_auc: 98.58, train_loss: 0.1133, test_auc: 98.38, test_loss: 0.1178
INFO:root:[17/1000]: train_auc: 98.71, train_loss: 0.1078, test_auc: 98.41, test_loss: 0.1148
INFO:root:[18/1000]: train_auc: 98.86, train_loss: 0.1058, test_auc: 98.44, test_loss: 0.1133
INFO:root:[19/1000]: train_auc: 98.97, train_loss: 0.0993, test_auc: 98.45, test_loss: 0.1108
INFO:root:[20/1000]: train_auc: 99.10, train_loss: 0.0956, test_auc: 98.47, test_loss: 0.1103
INFO:root:[21/1000]: train_auc: 99.19, train_loss: 0.0897, test_auc: 98.49, test_loss: 0.1080
INFO:root:[22/1000]: train_auc: 99.26, train_loss: 0.0849, test_auc: 98.49, test_loss: 0.1092
INFO:root:[23/1000]: train_auc: 99.33, train_loss: 0.0840, test_auc: 98.50, test_loss: 0.1069
INFO:root:[24/1000]: train_auc: 99.39, train_loss: 0.0793, test_auc: 98.52, test_loss: 0.1080
INFO:root:[25/1000]: train_auc: 99.45, train_loss: 0.0747, test_auc: 98.52, test_loss: 0.1072
INFO:root:[26/1000]: train_auc: 99.50, train_loss: 0.0727, test_auc: 98.54, test_loss: 0.1084
INFO:root:[27/1000]: train_auc: 99.53, train_loss: 0.0705, test_auc: 98.53, test_loss: 0.1075
INFO:root:[28/1000]: train_auc: 99.61, train_loss: 0.0655, test_auc: 98.54, test_loss: 0.1079
INFO:root:[29/1000]: train_auc: 99.64, train_loss: 0.0630, test_auc: 98.55, test_loss: 0.1081
INFO:root:[30/1000]: train_auc: 99.68, train_loss: 0.0623, test_auc: 98.55, test_loss: 0.1123
INFO:root:[31/1000]: train_auc: 99.72, train_loss: 0.0575, test_auc: 98.54, test_loss: 0.1102
INFO:root:[32/1000]: train_auc: 99.75, train_loss: 0.0544, test_auc: 98.55, test_loss: 0.1100
INFO:root:[33/1000]: train_auc: 99.79, train_loss: 0.0521, test_auc: 98.53, test_loss: 0.1109
INFO:root:[34/1000]: train_auc: 99.82, train_loss: 0.0491, test_auc: 98.55, test_loss: 0.1116
INFO:root:[35/1000]: train_auc: 99.84, train_loss: 0.0480, test_auc: 98.56, test_loss: 0.1119
INFO:root:[36/1000]: train_auc: 99.88, train_loss: 0.0458, test_auc: 98.56, test_loss: 0.1130
INFO:root:[37/1000]: train_auc: 99.89, train_loss: 0.0419, test_auc: 98.55, test_loss: 0.1138
INFO:root:[38/1000]: train_auc: 99.91, train_loss: 0.0397, test_auc: 98.56, test_loss: 0.1158
INFO:root:[39/1000]: train_auc: 99.92, train_loss: 0.0378, test_auc: 98.54, test_loss: 0.1157
INFO:root:[40/1000]: train_auc: 99.94, train_loss: 0.0359, test_auc: 98.56, test_loss: 0.1183
INFO:root:[41/1000]: train_auc: 99.96, train_loss: 0.0333, test_auc: 98.55, test_loss: 0.1193
INFO:root:[42/1000]: train_auc: 99.96, train_loss: 0.0318, test_auc: 98.56, test_loss: 0.1202
INFO:root:[43/1000]: train_auc: 99.97, train_loss: 0.0294, test_auc: 98.54, test_loss: 0.1210
INFO:root:exec time: 37 s, best_auc: 98.56
INFO:root:=================================
INFO:root:39: WRKY33_col_a
INFO:root:[1/1000]: train_auc: 88.69, train_loss: 0.6180, test_auc: 94.21, test_loss: 0.4824
INFO:root:[2/1000]: train_auc: 94.53, train_loss: 0.3453, test_auc: 95.30, test_loss: 0.2709
INFO:root:[3/1000]: train_auc: 95.27, train_loss: 0.2567, test_auc: 95.65, test_loss: 0.2432
INFO:root:[4/1000]: train_auc: 95.59, train_loss: 0.2370, test_auc: 95.93, test_loss: 0.2283
INFO:root:[5/1000]: train_auc: 95.92, train_loss: 0.2216, test_auc: 96.24, test_loss: 0.2130
INFO:root:[6/1000]: train_auc: 96.27, train_loss: 0.2046, test_auc: 96.53, test_loss: 0.1975
INFO:root:[7/1000]: train_auc: 96.60, train_loss: 0.1885, test_auc: 96.81, test_loss: 0.1821
INFO:root:[8/1000]: train_auc: 96.95, train_loss: 0.1728, test_auc: 97.03, test_loss: 0.1695
INFO:root:[9/1000]: train_auc: 97.28, train_loss: 0.1585, test_auc: 97.16, test_loss: 0.1597
INFO:root:[10/1000]: train_auc: 97.55, train_loss: 0.1480, test_auc: 97.26, test_loss: 0.1524
INFO:root:[11/1000]: train_auc: 97.84, train_loss: 0.1394, test_auc: 97.31, test_loss: 0.1479
INFO:root:[12/1000]: train_auc: 98.06, train_loss: 0.1327, test_auc: 97.35, test_loss: 0.1446
INFO:root:[13/1000]: train_auc: 98.20, train_loss: 0.1276, test_auc: 97.37, test_loss: 0.1429
INFO:root:[14/1000]: train_auc: 98.32, train_loss: 0.1231, test_auc: 97.39, test_loss: 0.1415
INFO:root:[15/1000]: train_auc: 98.42, train_loss: 0.1196, test_auc: 97.38, test_loss: 0.1409
INFO:root:[16/1000]: train_auc: 98.51, train_loss: 0.1161, test_auc: 97.38, test_loss: 0.1402
INFO:root:[17/1000]: train_auc: 98.57, train_loss: 0.1140, test_auc: 97.39, test_loss: 0.1399
INFO:root:[18/1000]: train_auc: 98.66, train_loss: 0.1109, test_auc: 97.41, test_loss: 0.1429
INFO:root:[19/1000]: train_auc: 98.74, train_loss: 0.1086, test_auc: 97.39, test_loss: 0.1400
INFO:root:[20/1000]: train_auc: 98.79, train_loss: 0.1058, test_auc: 97.40, test_loss: 0.1407
INFO:root:[21/1000]: train_auc: 98.86, train_loss: 0.1030, test_auc: 97.40, test_loss: 0.1404
INFO:root:[22/1000]: train_auc: 98.94, train_loss: 0.1004, test_auc: 97.40, test_loss: 0.1407
INFO:root:[23/1000]: train_auc: 99.02, train_loss: 0.0979, test_auc: 97.41, test_loss: 0.1441
INFO:root:exec time: 30 s, best_auc: 97.41
INFO:root:=================================
INFO:root:40: WRKY3_col_a
INFO:root:[1/1000]: train_auc: 58.58, train_loss: 0.6893, test_auc: 77.76, test_loss: 0.6784
INFO:root:[2/1000]: train_auc: 82.95, train_loss: 0.6666, test_auc: 85.32, test_loss: 0.6559
INFO:root:[3/1000]: train_auc: 87.37, train_loss: 0.6388, test_auc: 87.41, test_loss: 0.6200
INFO:root:[4/1000]: train_auc: 89.07, train_loss: 0.5897, test_auc: 88.50, test_loss: 0.5656
INFO:root:[5/1000]: train_auc: 89.99, train_loss: 0.5243, test_auc: 89.22, test_loss: 0.4984
INFO:root:[6/1000]: train_auc: 90.71, train_loss: 0.4532, test_auc: 89.71, test_loss: 0.4488
INFO:root:[7/1000]: train_auc: 90.96, train_loss: 0.4112, test_auc: 90.20, test_loss: 0.4172
INFO:root:[8/1000]: train_auc: 91.85, train_loss: 0.3793, test_auc: 90.84, test_loss: 0.3922
INFO:root:[9/1000]: train_auc: 92.49, train_loss: 0.3613, test_auc: 91.45, test_loss: 0.3774
INFO:root:[10/1000]: train_auc: 93.14, train_loss: 0.3409, test_auc: 92.05, test_loss: 0.3629
INFO:root:[11/1000]: train_auc: 93.81, train_loss: 0.3142, test_auc: 92.62, test_loss: 0.3536
INFO:root:[12/1000]: train_auc: 94.47, train_loss: 0.2990, test_auc: 93.16, test_loss: 0.3371
INFO:root:[13/1000]: train_auc: 95.14, train_loss: 0.2821, test_auc: 93.82, test_loss: 0.3225
INFO:root:[14/1000]: train_auc: 95.79, train_loss: 0.2666, test_auc: 94.47, test_loss: 0.3040
INFO:root:[15/1000]: train_auc: 96.45, train_loss: 0.2419, test_auc: 95.00, test_loss: 0.2874
INFO:root:[16/1000]: train_auc: 97.00, train_loss: 0.2316, test_auc: 95.49, test_loss: 0.2708
INFO:root:[17/1000]: train_auc: 97.49, train_loss: 0.2022, test_auc: 95.89, test_loss: 0.2564
INFO:root:[18/1000]: train_auc: 97.85, train_loss: 0.2020, test_auc: 96.18, test_loss: 0.2425
INFO:root:[19/1000]: train_auc: 98.15, train_loss: 0.1832, test_auc: 96.46, test_loss: 0.2308
INFO:root:[20/1000]: train_auc: 98.39, train_loss: 0.1638, test_auc: 96.65, test_loss: 0.2190
INFO:root:[21/1000]: train_auc: 98.59, train_loss: 0.1417, test_auc: 96.78, test_loss: 0.2104
INFO:root:[22/1000]: train_auc: 98.73, train_loss: 0.1483, test_auc: 96.86, test_loss: 0.2035
INFO:root:[23/1000]: train_auc: 98.85, train_loss: 0.1212, test_auc: 96.91, test_loss: 0.1983
INFO:root:[24/1000]: train_auc: 98.95, train_loss: 0.1161, test_auc: 96.94, test_loss: 0.1940
INFO:root:[25/1000]: train_auc: 99.04, train_loss: 0.1149, test_auc: 96.98, test_loss: 0.1902
INFO:root:[26/1000]: train_auc: 99.13, train_loss: 0.1098, test_auc: 97.03, test_loss: 0.1875
INFO:root:[27/1000]: train_auc: 99.22, train_loss: 0.0962, test_auc: 97.05, test_loss: 0.1850
INFO:root:[28/1000]: train_auc: 99.31, train_loss: 0.0928, test_auc: 97.06, test_loss: 0.1833
INFO:root:[29/1000]: train_auc: 99.37, train_loss: 0.0954, test_auc: 97.08, test_loss: 0.1824
INFO:root:[30/1000]: train_auc: 99.43, train_loss: 0.0909, test_auc: 97.08, test_loss: 0.1813
INFO:root:[31/1000]: train_auc: 99.50, train_loss: 0.0770, test_auc: 97.10, test_loss: 0.1805
INFO:root:[32/1000]: train_auc: 99.55, train_loss: 0.0737, test_auc: 97.13, test_loss: 0.1794
INFO:root:[33/1000]: train_auc: 99.60, train_loss: 0.0757, test_auc: 97.13, test_loss: 0.1803
INFO:root:[34/1000]: train_auc: 99.64, train_loss: 0.0667, test_auc: 97.07, test_loss: 0.1816
INFO:root:[35/1000]: train_auc: 99.68, train_loss: 0.0686, test_auc: 97.09, test_loss: 0.1805
INFO:root:[36/1000]: train_auc: 99.73, train_loss: 0.0622, test_auc: 97.16, test_loss: 0.1815
INFO:root:[37/1000]: train_auc: 99.76, train_loss: 0.0605, test_auc: 97.15, test_loss: 0.1846
INFO:root:[38/1000]: train_auc: 99.79, train_loss: 0.0583, test_auc: 97.14, test_loss: 0.1820
INFO:root:[39/1000]: train_auc: 99.83, train_loss: 0.0529, test_auc: 97.15, test_loss: 0.1827
INFO:root:[40/1000]: train_auc: 99.86, train_loss: 0.0475, test_auc: 97.10, test_loss: 0.1854
INFO:root:[41/1000]: train_auc: 99.89, train_loss: 0.0554, test_auc: 97.10, test_loss: 0.1903
INFO:root:exec time: 19 s, best_auc: 97.16
INFO:root:=================================
INFO:root:41: WRKY40_col
INFO:root:[1/1000]: train_auc: 84.93, train_loss: 0.6004, test_auc: 90.75, test_loss: 0.4525
INFO:root:[2/1000]: train_auc: 91.68, train_loss: 0.3758, test_auc: 93.32, test_loss: 0.3312
INFO:root:[3/1000]: train_auc: 95.29, train_loss: 0.2795, test_auc: 97.18, test_loss: 0.2238
INFO:root:[4/1000]: train_auc: 98.41, train_loss: 0.1733, test_auc: 99.07, test_loss: 0.1307
INFO:root:[5/1000]: train_auc: 99.28, train_loss: 0.1056, test_auc: 99.42, test_loss: 0.0894
INFO:root:[6/1000]: train_auc: 99.42, train_loss: 0.0794, test_auc: 99.48, test_loss: 0.0744
INFO:root:[7/1000]: train_auc: 99.48, train_loss: 0.0679, test_auc: 99.50, test_loss: 0.0674
INFO:root:[8/1000]: train_auc: 99.52, train_loss: 0.0619, test_auc: 99.51, test_loss: 0.0630
INFO:root:[9/1000]: train_auc: 99.55, train_loss: 0.0573, test_auc: 99.51, test_loss: 0.0617
INFO:root:[10/1000]: train_auc: 99.59, train_loss: 0.0539, test_auc: 99.52, test_loss: 0.0586
INFO:root:[11/1000]: train_auc: 99.62, train_loss: 0.0509, test_auc: 99.53, test_loss: 0.0568
INFO:root:[12/1000]: train_auc: 99.66, train_loss: 0.0483, test_auc: 99.53, test_loss: 0.0557
INFO:root:[13/1000]: train_auc: 99.68, train_loss: 0.0461, test_auc: 99.54, test_loss: 0.0550
INFO:root:[14/1000]: train_auc: 99.71, train_loss: 0.0441, test_auc: 99.55, test_loss: 0.0544
INFO:root:[15/1000]: train_auc: 99.74, train_loss: 0.0416, test_auc: 99.55, test_loss: 0.0535
INFO:root:[16/1000]: train_auc: 99.78, train_loss: 0.0397, test_auc: 99.56, test_loss: 0.0538
INFO:root:[17/1000]: train_auc: 99.80, train_loss: 0.0381, test_auc: 99.55, test_loss: 0.0535
INFO:root:[18/1000]: train_auc: 99.82, train_loss: 0.0360, test_auc: 99.56, test_loss: 0.0555
INFO:root:[19/1000]: train_auc: 99.85, train_loss: 0.0343, test_auc: 99.57, test_loss: 0.0533
INFO:root:[20/1000]: train_auc: 99.86, train_loss: 0.0325, test_auc: 99.57, test_loss: 0.0554
INFO:root:[21/1000]: train_auc: 99.88, train_loss: 0.0313, test_auc: 99.57, test_loss: 0.0528
INFO:root:[22/1000]: train_auc: 99.89, train_loss: 0.0292, test_auc: 99.57, test_loss: 0.0526
INFO:root:[23/1000]: train_auc: 99.92, train_loss: 0.0273, test_auc: 99.58, test_loss: 0.0541
INFO:root:[24/1000]: train_auc: 99.93, train_loss: 0.0255, test_auc: 99.58, test_loss: 0.0528
INFO:root:[25/1000]: train_auc: 99.94, train_loss: 0.0244, test_auc: 99.58, test_loss: 0.0548
INFO:root:[26/1000]: train_auc: 99.95, train_loss: 0.0224, test_auc: 99.58, test_loss: 0.0561
INFO:root:[27/1000]: train_auc: 99.96, train_loss: 0.0208, test_auc: 99.59, test_loss: 0.0562
INFO:root:[28/1000]: train_auc: 99.97, train_loss: 0.0196, test_auc: 99.58, test_loss: 0.0553
INFO:root:[29/1000]: train_auc: 99.98, train_loss: 0.0176, test_auc: 99.58, test_loss: 0.0559
INFO:root:[30/1000]: train_auc: 99.98, train_loss: 0.0160, test_auc: 99.58, test_loss: 0.0573
INFO:root:[31/1000]: train_auc: 99.99, train_loss: 0.0143, test_auc: 99.58, test_loss: 0.0579
INFO:root:[32/1000]: train_auc: 99.99, train_loss: 0.0126, test_auc: 99.57, test_loss: 0.0598
INFO:root:exec time: 45 s, best_auc: 99.59
INFO:root:=================================
INFO:root:42: WRKY45_colamp_a
INFO:root:[1/1000]: train_auc: 85.97, train_loss: 0.6591, test_auc: 94.42, test_loss: 0.6087
INFO:root:[2/1000]: train_auc: 95.36, train_loss: 0.5224, test_auc: 97.00, test_loss: 0.4086
INFO:root:[3/1000]: train_auc: 97.25, train_loss: 0.3090, test_auc: 97.93, test_loss: 0.2252
INFO:root:[4/1000]: train_auc: 97.86, train_loss: 0.1941, test_auc: 98.21, test_loss: 0.1670
INFO:root:[5/1000]: train_auc: 98.13, train_loss: 0.1594, test_auc: 98.36, test_loss: 0.1488
INFO:root:[6/1000]: train_auc: 98.33, train_loss: 0.1448, test_auc: 98.49, test_loss: 0.1383
INFO:root:[7/1000]: train_auc: 98.53, train_loss: 0.1345, test_auc: 98.61, test_loss: 0.1289
INFO:root:[8/1000]: train_auc: 98.64, train_loss: 0.1267, test_auc: 98.75, test_loss: 0.1230
INFO:root:[9/1000]: train_auc: 98.77, train_loss: 0.1195, test_auc: 98.89, test_loss: 0.1166
INFO:root:[10/1000]: train_auc: 98.92, train_loss: 0.1119, test_auc: 99.03, test_loss: 0.1099
INFO:root:[11/1000]: train_auc: 99.04, train_loss: 0.1046, test_auc: 99.15, test_loss: 0.1035
INFO:root:[12/1000]: train_auc: 99.15, train_loss: 0.0974, test_auc: 99.26, test_loss: 0.0970
INFO:root:[13/1000]: train_auc: 99.25, train_loss: 0.0907, test_auc: 99.36, test_loss: 0.0913
INFO:root:[14/1000]: train_auc: 99.34, train_loss: 0.0841, test_auc: 99.43, test_loss: 0.0855
INFO:root:[15/1000]: train_auc: 99.41, train_loss: 0.0778, test_auc: 99.48, test_loss: 0.0807
INFO:root:[16/1000]: train_auc: 99.48, train_loss: 0.0718, test_auc: 99.54, test_loss: 0.0764
INFO:root:[17/1000]: train_auc: 99.53, train_loss: 0.0668, test_auc: 99.57, test_loss: 0.0724
INFO:root:[18/1000]: train_auc: 99.57, train_loss: 0.0622, test_auc: 99.60, test_loss: 0.0684
INFO:root:[19/1000]: train_auc: 99.60, train_loss: 0.0585, test_auc: 99.62, test_loss: 0.0659
INFO:root:[20/1000]: train_auc: 99.64, train_loss: 0.0546, test_auc: 99.63, test_loss: 0.0636
INFO:root:[21/1000]: train_auc: 99.67, train_loss: 0.0515, test_auc: 99.64, test_loss: 0.0627
